鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
潮州鎮,房地(土地+建物),屏東縣潮州鎮光輪路１００號,79.51,都市：其他:道路用地,,,1100823,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0801123,148.84,3,2,3,有,無,6200000,41655,,0.0,0,,RPSOMLSJIIGGFCT76DA,145.68,3.16,0.0,無,
琉球鄉,土地,花矸段286地號,16.52,都市：其他:機關用地,,,1100914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,16949,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKRHGGFDT37DA,0.0,0.0,0.0,無,035
內埔鄉,土地,隘寮段488-13地號,462.0,,鄉村區,乙種建築用地,1100311,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,4762,,0.0,0,未登記建物；,RPSOMLLJIIGGFCT68DA,0.0,0.0,0.0,無,
長治鄉,房地(土地+建物),屏東縣長治鄉中興路５６６之９號,92.74,,鄉村區,乙種建築用地,1100928,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1010619,253.73,4,1,5,有,無,12000000,47294,,0.0,0,,RPQOMLMKIIGGFAT48DA,228.75,24.98,0.0,無,036
九如鄉,房地(土地+建物),屏東縣九如鄉九里路３３號二樓之二,45.88,都市：其他:住宅區,,,1100910,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091207,120.02000000000001,3,2,2,有,有,5680000,47325,,0.0,0,,RPSQMLRJIIGGFAT66DA,79.54,3.6,0.0,有,
屏東巿,房地(土地+建物),屏東縣屏東巿金城街５５巷６４號,69.96,,鄉村區,乙種建築用地,1100901,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0701231,102.43,2,1,2,有,無,2000000,19526,,0.0,0,,RPPRMLPJIIGGFAT88DA,102.43,0.0,0.0,無,
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿古松西巷３８５之６５號三樓之三,36.94,都市：其他:住宅區,,,1090522,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100611,104.94999999999999,2,2,2,有,有,5930000,56503,一樓平面,0.0,0,,RPOQMLPJIIGGFAT68DA,60.96,9.45,0.0,有,
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿古松西巷３８５之６５號五樓之三,36.94,都市：其他:住宅區,,,1100522,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100611,104.94999999999999,2,2,2,有,有,5730000,54597,一樓平面,0.0,0,,RPQQMLPJIIGGFAT88DA,60.96,9.45,0.0,有,
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿古松西巷３８５之６５號五樓之二,46.51,都市：其他:住宅區,,,1090822,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100611,131.05,3,2,2,有,有,7270000,55475,一樓平面,0.0,0,,RPVPMLPJIIGGFAT66DA,79.73,10.61,0.0,有,
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿古松西巷３８５之６５號四樓之二,46.51,都市：其他:住宅區,,,1090607,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100611,131.05,3,2,2,有,有,6960000,53110,一樓平面,0.0,0,,RPSPMLPJIIGGFAT98DA,79.73,10.61,0.0,有,
