鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮冷泉路１２之２號三樓,26.53,都市：其他:住宅區,,,1100804,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,101.76,4,2,1,有,無,2560000,25157,,0.0,0,陽台外推；,RPOOMLOKIIGGFAG27EA,101.76,0.0,0.0,無,051
羅東鎮,土地,南昌段668-13地號,31.0,都市：其他:住宅區,,,1100915,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,984000,31742,,0.0,0,,RPSNMLOKIIGGFAG57EA,0.0,0.0,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路二段３４巷７之２號,77.35,,鄉村區,乙種建築用地,1090313,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100720,139.96,3,2,3,有,無,7500000,53587,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLNKIIGGFBG37EA,132.16,7.8,0.0,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市女中路三段１４２巷２２號,105.32,都市：其他:住宅區,,,1100811,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040915,250.8,4,4,5,有,無,16980000,67703,,0.0,0,其他增建；,RPSPMLOKIIGGFBG87EA,236.21,14.59,0.0,有,
冬山鄉,土地,廣安段725地號,5.17,,鄉村區,乙種建築用地,1101005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,117359,22700,,0.0,0,兄弟親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPKIIGGFAG67EA,0.0,0.0,0.0,無,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮四維路６８巷１８號,136.37,,特定農業區,甲種建築用地,1100830,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0801212,215.24,4,2,3,有,無,15000000,69690,,0.0,0,兄弟間交易親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPKIIGGFAG87EA,208.35,6.89,0.0,無,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮四維路１６巷２弄１７號三樓,119.87,,特定農業區,甲種建築用地,1100809,土地1建物1車位2,三層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040930,381.21,0,0,2,有,有,28000000,73452,坡道平面,0.0,0,,RPSOMLPKIIGGFAG77EA,224.71,21.43,0.0,有,052
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉鹿安路５７５巷２４號,83.11,,特定農業區,甲種建築用地,1101007,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701215,99.9,2,2,2,有,無,4050000,40541,,0.0,0,,RPQNMLSKIIGGFAG77EA,99.9,0.0,0.0,無,053
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中正北路３０號三樓,98.05,都市：其他:商業區,,,1100908,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0861211,800.9499999999999,0,0,2,有,有,36300000,45321,,0.0,0,車位隨到隨停,RPUNMLSKIIGGFAG18EA,511.85,68.07,0.0,有,
蘇澳鎮,土地,慶安段780地號,988.95,都市：其他:道路用地,,,1100820,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8974500,9075,,0.0,0,,RPXNMLSKIIGGFAG48EA,0.0,0.0,0.0,無,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市凱旋路５００號十樓之五,33.29,都市：其他:第三種住宅區。,,,1100824,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080726,184.59,3,2,2,有,有,16000000,86679,坡道平面,0.0,0,,RPVOMLSKIIGGFBG48EA,98.06,10.8,0.0,有,054
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市嵐峰路三段４２６號,91.0,都市：其他:住宅區,,,1100916,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950526,185.39,4,2,3,有,無,14600000,78753,,0.0,0,一樓增建廚房其他增建；,RPQOMLPKIIGGFBG67EA,138.37,47.02,0.0,無,055
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮河堤路８號八樓之十,16.08,都市：其他:住宅區,,,1100905,土地2建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080103,84.65,0,0,1,有,有,7480000,88364,,0.0,0,第1號、第2號及第43號至第115號停車位屬共有部分之汽車停車位，編屬本大廈共有部分建號即大公，其使用應依本大廈住戶管理規約共同使用之。,RPTQMLOKIIGGFBG97DA,40.92,5.75,0.0,有,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯五路８１巷３０號,174.73,都市：其他:住宅區,,,1100912,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080620,225.31,5,1,4,有,無,12550000,55701,,0.0,0,,RPUQMLOKIIGGFBG08DA,208.4,16.91,0.0,無,056
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽街２１號三樓之十二,7.13,都市：其他:道路用地,,,1100928,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721124,39.3,1,0,1,有,有,1880000,47837,,0.0,0,,RPRNMLPKIIGGFBG57DA,27.5,3.01,0.0,有,
壯圍鄉,土地,壯東段1121地號,2710.3,,特定農業區,農牧用地,1101005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,1734,,0.0,0,,RPSNMLPKIIGGFBG67DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),玉民路二段１７０巷３號,753.0,,特定農業區,農牧用地,1100903,土地1建物1車位0,全,,透天厝,其他,,,203.98,4,2,5,有,無,14380000,70497,,0.0,0,,RPUNMLPKIIGGFBG87DA,194.39,9.59,0.0,無,
礁溪鄉,土地,實踐段710地號,2891.0,,特定農業區,農牧用地,1100826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21863000,7562,,0.0,0,,RPPNMLRKIIGGFBG57DA,0.0,0.0,0.0,無,
礁溪鄉,土地,民生段315地號,1916.0,,特定農業區,農牧用地,1100924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15060000,7860,,0.0,0,,RPOQMLOKIIGGFBG47DA,0.0,0.0,0.0,無,057
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市農權路８５號,13.55,都市：其他:住宅區,,,1100910,土地6建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890427,116.66999999999999,3,1,2,有,有,7000000,59998,坡道平面,0.0,0,,RPPQMLOKIIGGFBG57DA,69.09,8.04,0.0,有,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市女中路三段３２７號六樓之八,8.66,都市：其他:住宅區,,,1100922,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940914,30.11,1,1,1,有,有,1700000,56460,,0.0,0,,RPWPMLOKIIGGFBG18DA,17.48,0.0,0.0,有,058
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市珍珠路７號,1094.0,都市：其他:道路用地,,,1100821,土地2建物1車位0,全,三層,透天厝,其他,鋼筋混凝土（ＲＣ）、鋼鐵造有牆,0990630,321.63,4,1,4,有,無,19800000,61561,,0.0,0,珍珠段663地號 全部 交易價格:10000000元珍珠段663-5地號 全部 交易價格:300000元珍珠段160建號 全部 交易價格:9500000元,RPOOMLNKIIGGFBG17DA,290.21,31.42,0.0,無,
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮青雲路二段６２９巷７號五樓,29.85,,鄉村區,乙種建築用地,1101002,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860917,118.25,4,2,3,有,有,4500000,38055,坡道平面,0.0,0,,RPOPMLMKIIGGFBG17DA,60.87,8.24,0.0,有,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮河堤路８號二樓之五,15.47,都市：其他:住宅區,,,1100923,土地2建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080103,81.41,0,0,1,有,有,5650000,69402,,0.0,0,第1號、第2號及第43號至第115號停車位屬共有部分之汽車停車位，編屬大廈共有建號即大公，其使用應依本大廈住戶管理規約共同使用之。,RPSPMLOKIIGGFBG77DA,38.99,5.9,0.0,有,
頭城鎮,車位,宜蘭縣頭城鎮河堤路８號,10.66,都市：其他:住宅區,,,1100923,土地2建物1車位1,一層,十五層,其他,辦公室,鋼筋混凝土造,1080103,60.23,0,0,0,有,有,950000,,坡道平面,60.23,950000,僅車位交易；,SPSPMLOKIIGGFBG87DA,0.0,0.0,0.0,有,022
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮朝陽路１號五樓之三,23.79,都市：其他:住宅區,,,1101002,土地1建物1車位0,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1061221,93.93,0,0,1,有,有,8800000,93687,,0.0,0,第74號至第254號停車位屬共有部分之汽車停車位，編屬本大廈共有部分建號即大公，其使用應依本大廈住戶管理規約共同使用之。,RPOPMLOKIIGGFBG37DA,39.77,12.1,0.0,有,060
礁溪鄉,土地,民生段226地號,1776.0,,特定農業區,農牧用地,1100826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8488392,4780,,0.0,0,,RPQNMLLKIIGGFBG07DA,0.0,0.0,0.0,無,061
壯圍鄉,土地,復興段1546地號,2696.0,,河川區,農牧用地,1100909,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,668,,0.0,0,,RPSNMLRJIIGGFBG77DA,0.0,0.0,0.0,無,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大興路１８７巷５６弄２２號,122.75,都市：其他:住宅區,,,1100912,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090415,219.54,4,2,4,有,無,14680000,66867,,0.0,0,,RPQNMLPKIIGGFAG37DA,196.28,23.26,0.0,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市崇聖街１７３號,95.78,都市：其他:住宅區,,,1100913,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造及鋼筋混凝土加強磚造,,214.77,5,2,4,有,無,16600000,77292,,0.0,0,,RPXOMLOKRHGGFBG98DA,214.77,0.0,0.0,無,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮復興路三段１３５巷４９號,55.46,,特定農業區,甲種建築用地,1100818,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920217,130.46,4,2,2,有,無,600000,4599,,0.0,0,含土地增值稅或其他稅費82578元；親友、員工、共有人或其他特殊關係間之交易；,RPQOMLPKIIGGFAG47DA,94.53,35.93,0.0,無,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮天津路８５號三樓,31.42,都市：其他:住宅區,,,1100928,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820723,164.11,3,2,2,有,有,6400000,38998,坡道平面,0.0,0,,RPROMLPKIIGGFAG57DA,115.12,8.46,0.0,有,062
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉五結中路三段５９８號十二樓之２,41.34,都市：其他:住宅區,,,1100914,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060705,169.76999999999998,3,2,2,有,有,8380000,49361,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLSKIIGGFAG28DA,88.92,9.66,0.0,有,063
礁溪鄉,土地,玉光一段1015地號,230.0,,特定農業區,農牧用地,1100914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1870000,8130,,0.0,0,,RPSOMLPJIIGGFBG67DA,0.0,0.0,0.0,無,064
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路１９８號三樓之七,31.5,都市：其他:住宅區,,,1100917,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,168.73,2,1,1,有,有,15500000,91863,,0.0,0,本案室內依毛胚屋交屋。預售屋、或土地及建物分件登記案件；,RPTOMLLJIIGGFBG37DA,79.8,16.58,0.0,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路１９８號五樓之十八,16.15,都市：其他:住宅區,,,1100923,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,86.47,1,1,1,有,有,9000000,104082,,0.0,0,含裝潢費；預售屋、或土地及建物分件登記案件；,RPUOMLLJIIGGFBG47DA,43.89,5.48,0.0,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路１９８號三樓之三,23.05,都市：其他:住宅區,,,1100930,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,123.44,2,1,1,有,有,12880000,104342,,0.0,0,含裝潢費；預售屋、或土地及建物分件登記案件；,RPVOMLLJIIGGFBG57DA,67.08,3.4,0.0,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路１９８號十二樓之六,15.51,都市：其他:住宅區,,,1100928,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,83.11,1,1,1,有,有,9200000,110697,,0.0,0,含裝潢費；預售屋、或土地及建物分件登記案件；,RPWOMLLJIIGGFBG67DA,43.41,4.06,0.0,有,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉和平路４０巷２２號六樓,23.49,都市：其他:住宅區,,,1100911,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860513,107.66,2,2,2,有,有,5900000,54802,一樓平面,0.0,0,陽台外推；,RPQNMLOJIIGGFBG27DA,60.37,17.98,0.0,有,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮倉前路７７之１號,5.6,都市：其他:商業區,,,1100914,土地1建物1車位0,一層，騎樓,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0831213,53.34,0,1,1,有,有,5350000,100300,,0.0,0,後方平台外推其他增建；,RPTOMLMKIIGGFAG47DA,48.17,2.76,0.0,有,065
五結鄉,房地(土地+建物),宜蘭縣五結鄉利寶路１０３巷５２號,1865.0,,一般農業區,農牧用地,1100624,土地1建物1車位0,全,一層,透天厝,農業用,鋼筋鐵皮,1071213,33.93,0,0,0,無,無,6500000,191571,,0.0,0,農業資材室,RPOPMLMKIIGGFAG07DA,33.93,0.0,0.0,無,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉陽明北路２號七樓,34.39,都市：其他:住宅區,,,1100929,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0801121,226.43,3,2,3,有,有,8000000,35331,坡道平面,0.0,0,陽台外推；,RPTOMLOKIIGGFAG67DA,183.44,16.62,0.0,有,066
五結鄉,房地(土地+建物),宜蘭縣五結鄉親河路二段１４６號,706.97,,特定農業區,農牧用地,1100831,土地1建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土造,1040611,114.22,0,0,0,無,無,12000000,105060,,0.0,0,,RPOOMLOKIIGGFAG17DA,114.22,0.0,0.0,無,067
五結鄉,土地,利福段680地號,18.12,,一般農業區,農牧用地,1100928,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,140032,7728,,0.0,0,,RPROMLNKIIGGFAG37DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉鹿安路４４６巷８弄３號,133.96,都市：其他:住宅區,,,1100911,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100113,217.33,4,1,4,有,無,15500000,71320,,0.0,0,,RPPNMLRLRHGGFAG38DA,201.0,16.33,0.0,無,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮河濱路２３巷１７號,3320.79,,特定農業區,農牧用地,1100720,土地1建物3車位0,全,一層,透天厝,農業用,鋼筋混凝土造,0970131,2045.95,11,2,5,有,無,53000000,25905,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLPHGGFAG47DA,1992.24,53.71,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉美和路一段２７８巷１５６弄１７號,174.75,,特定農業區,甲種建築用地,1100924,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100422,178.53,4,1,4,有,無,10970000,61446,,0.0,0,,RPUNMLSLRHGGFAG98DA,174.64,3.89,0.0,無,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮倉前路５１之１４號,22.25,都市：其他:商業區,,,1100928,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690715,75.44,0,0,1,有,無,4390000,58192,,0.0,0,,RPQOMLTLRHGGFAG78DA,40.85,0.0,0.0,有,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮康樂巷１２號四樓之２,8.95,都市：其他:住宅區,,,1101002,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840615,35.510000000000005,0,0,1,有,無,2750000,77443,,0.0,0,,RPPPMLRJIIGGFAG57DA,24.81,2.13,0.0,有,
三星鄉,房地(土地+建物),宜蘭縣三星鄉堤防路２７巷５６號,83.98,,特定農業區,甲種建築用地,1100923,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830408,186.37,4,3,3,有,無,5360000,28760,,0.0,0,頂樓增建約5坪頂樓加蓋；,RPPNMLPKIIGGFAG27DA,150.58,35.79,0.0,無,
冬山鄉,土地,南富段708-1地號,729.0,,特定農業區,農牧用地,1100923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1874000,2571,,0.0,0,,RPVNMLNKIIGGFAG67DA,0.0,0.0,0.0,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市校舍路１０５號,132.1,都市：其他:住宅區,,,1100726,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790402,237.77,6,3,3,有,無,25500000,107246,,0.0,0,壹樓空地，頂樓及迴廊外推其他增建；,RPWOMLTLRHGGFBG86DA,226.29,11.48,0.0,無,
大同鄉,土地,寒溪段9地號,1500.0,,山坡地保育區,農牧用地,1100818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,253,,0.0,0,地清或未辦繼承標售；,RPOPMLSKIIGGFAG67DA,0.0,0.0,0.0,無,
五結鄉,土地,錦眾段649地號,4857.01,,風景區,水利用地,1101001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2938000,605,,0.0,0,,RPRNMLTKIIGGFAG87DA,0.0,0.0,0.0,無,
五結鄉,土地,錦眾段664地號,802.93,,風景區,水利用地,1101001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,242900,303,,0.0,0,立契日為1101005,SPRNMLTKIIGGFAG97DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉東八路１１６號,1949.66,,特定農業區,農牧用地,1100916,土地1建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1001227,426.24,5,2,6,有,無,39000000,91498,,0.0,0,含花園造景、填土、圍牆。,RPWNMLTKIIGGFAG38DA,382.53,43.71,0.0,有,
南澳鄉,土地,武塔段1165地號,5690.0,,山坡地保育區,農牧用地,1100930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,211,,0.0,0,,RPXNMLTKIIGGFAG48DA,0.0,0.0,0.0,無,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大義七路２９號,758.91,,特定農業區,農牧用地,1101004,土地1建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1000705,226.41,4,2,3,有,無,19190000,84758,,0.0,0,其他增建：一樓空地其他增建；,RPUOMLPKIIGGFAG87DA,194.08,32.33,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉清溝路２２８號,158.42,都市：其他:農業區,,,1100912,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090106,171.65,4,2,4,有,無,11650000,67871,,0.0,0,,RPRNMLRKIIGGFAG67DA,154.69,16.96,0.0,無,
蘇澳鎮,土地,頂寮段362地號,84.08,,工業區,丁種建築用地,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,24976,,0.0,0,,RPPOMLPKIIGGFAG37DA,0.0,0.0,0.0,無,
員山鄉,土地,冷水坑段43地號,2501.77,,山坡地保育區,農牧用地,1100923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,460,,0.0,0,,RPROMLRJIIGGFBG77DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街２２號七樓之三,12.98,都市：其他:住宅區,,,1100928,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840904,79.56,1,1,1,有,有,5400000,67873,,0.0,0,含裝修傢俱家電陽台外推；,RPUOMLMKIIGGFBG67DA,43.34,8.19,0.0,有,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮協天路６４８號,67.41,都市：其他:住宅區,,,1100809,土地1建物2車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850612,205.15,3,2,3,有,無,10500000,51182,,0.0,0,,RPQPMLMKIIGGFBG37DA,183.72,0.0,0.0,有,
壯圍鄉,土地,壯濱二段571-1地號,877.64,,一般農業區,農牧用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3849460,4386,,0.0,0,,RPPNMLOKIIGGFBG27DA,0.0,0.0,0.0,無,
礁溪鄉,土地,民生段96地號,2544.0,,特定農業區,農牧用地,1100910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17800000,6997,,0.0,0,,RPQNMLOKIIGGFBG37DA,0.0,0.0,0.0,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市民權新路４７巷２５之３號,55.31,都市：其他:住宅區,,,1100913,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720511,94.25,3,2,2,有,有,4500000,47745,,0.0,0,,RPVNMLSKIIGGFBG28DA,77.64,10.83,0.0,無,
礁溪鄉,車位,宜蘭縣礁溪鄉null,0.0,,,,1100925,土地0建物1車位1,,,其他,,,,38.75,0,0,0,有,有,650000,,坡道平面,38.75,650000,僅車位交易；,RPOOMLSKIIGGFBG67DA,0.0,0.0,0.0,有,
礁溪鄉,車位,宜蘭縣礁溪鄉null,0.0,,,,1100925,土地0建物1車位1,,,其他,,,,38.75,0,0,0,有,有,850000,,坡道平面,38.75,850000,僅車位交易；,RPPOMLSKIIGGFBG77DA,0.0,0.0,0.0,有,
礁溪鄉,車位,宜蘭縣礁溪鄉null,0.0,,,,1100929,土地0建物1車位1,,,其他,,,,38.75,0,0,0,有,有,850000,,坡道平面,38.75,850000,僅車位交易；,RPROMLSKIIGGFBG97DA,0.0,0.0,0.0,有,
宜蘭市,土地,農權段82地號,72.31,都市：其他:住宅區,,,1091013,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2821420,39018,,0.0,0,包含公共設施保留地用地；,RPSOMLSKIIGGFBG08DA,0.0,0.0,0.0,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋路３００號,1055.0,,特定農業區,農牧用地,1081117,土地1建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1100823,316.07,5,3,6,有,無,10200000,32271,,0.0,0,本交易僅交易土地，建築物為買方出資興建。,RPVPMLSKIIGGFBG48DA,312.34,3.73,0.0,有,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市大坡路一段１２１巷３３號十樓之四,26.6,都市：其他:住宅區,,,1100823,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810825,155.81,3,2,2,有,有,5180000,33246,,0.0,0,,RPWPMLSKIIGGFBG58DA,116.94,15.22,0.0,有,
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮頭濱路三段３０１巷５０號五樓之三,45.96,都市：其他:道路用地,,,1100908,土地4建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100713,114.78999999999999,2,2,2,有,有,6000000,52269,一樓平面,0.0,0,,RPPNMLTKIIGGFBG77DA,70.32,7.4,0.0,有,
宜蘭市,土地,東村段196地號,35.64,都市：其他:住宅區,,,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3880000,108866,,0.0,0,,RPTNMLTKIIGGFBG18DA,0.0,0.0,0.0,無,
宜蘭市,土地,新生段684地號,228.93,都市：其他:住宅區,,,1100917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11720000,51195,,0.0,0,,RPPOMLTKIIGGFBG87DA,0.0,0.0,0.0,無,
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮協天路６７６號二樓之五,12.7,都市：其他:住宅區,,,1100909,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970118,83.88,1,1,1,有,有,3800000,45303,坡道機械,0.0,0,,RPSNMLTKIIGGFBG18EA,43.52,5.18,0.0,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉公園路８３號四樓之十,19.17,都市：其他:健康休閒專用區三,,,1100918,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040108,103.61,1,1,1,有,有,8000000,77213,,0.0,0,,RPXNMLTKIIGGFBG68EA,47.29,7.94,0.0,有,
宜蘭市,土地,中興段122地號,3551.83,都市：其他:道路用地,,,1100806,土地16建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170900940,48116,,0.0,0,包含公共設施保留地用地；,RPTNMLSKIIGGFBG18EA,0.0,0.0,0.0,無,
五結鄉,房地(土地+建物),宜蘭縣五結鄉二結路３７０號,113.66,都市：其他:住宅區,,,1091106,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1051005,254.66,4,1,5,有,無,15800000,62044,,0.0,0,,RPUOMLSKIIGGFAG28EA,237.47,17.19,0.0,無,
宜蘭市,土地,珍子滿力段擺厘小段45-98地號,19.0,都市：其他:道路用地,,,1100916,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,370000,19474,,0.0,0,包含公共設施保留地用地；,RPWNMLPKIIGGFBG18EA,0.0,0.0,0.0,無,
