鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
新化區,房地(土地+建物),臺南市新化區信義路１１３巷２７弄２１號,88.12,都市：其他:住宅區,,,1100822,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100107,174.11,5,2,4,有,無,12000000,68922,,0.0,0,,RPQNMLOJIIGGFHD57DA,160.24,13.87,0.0,無,0042
善化區,房地(土地+建物),臺南市善化區六分寮１８號,130.01,,鄉村區,乙種建築用地,1100901,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740918,162.28,5,3,3,有,無,2012680,12403,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLPJIIGGFHD77DA,158.5,3.78,0.0,無,
山上區,土地,玉二段876地號,31.23,都市：其他:住宅區,,,1100915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,519200,16625,,0.0,0,,RPPNMLRKRHGGFHD68DA,0.0,0.0,0.0,無,
山上區,土地,玉二段814地號,21.9,都市：其他:計畫道路用地,,,1100914,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,343350,15678,,0.0,0,,RPQNMLRKRHGGFHD78DA,0.0,0.0,0.0,無,
新市區,土地,福壽段612地號,71.96,都市：其他:計畫道路用地,,,1100811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,21540,,0.0,0,包含公共設施保留地用地；,RPPOMLRKRHGGFHD78DA,0.0,0.0,0.0,無,0043
七股區,房地(土地+建物),臺南市七股區義合里義和７８之１８號,94.67,,鄉村區,乙種建築用地,1100918,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840210,136.08,4,1,3,有,無,4500000,33069,,0.0,0,,RPUOMLNLRHGGFGD88DA,122.48,13.6,0.0,無,0044
安定區,土地,蘇林段67地號,984.44,,鄉村區,乙種建築用地,1100722,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35734800,36300,,0.0,0,,RPTQMLMLRHGGFHD98DA,0.0,0.0,0.0,無,
善化區,房地(土地+建物),臺南市善化區蓮潭北一街２４０號,133.97,都市：其他:生活服務區(第二種住宅區),,,1100814,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020521,223.45000000000002,6,2,6,有,無,17300000,77422,,0.0,0,,RPSNMLNLRHGGFHD68DA,188.04,35.23,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區中和街１２號,95.0,都市：其他:住宅區,,,1100831,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1061020,228.66,5,2,6,有,無,13500000,59040,,0.0,0,,RPWRMLSJIIGGFGD88DA,202.87,25.79,0.0,無,
善化區,土地,東勢寮段一小段952地號,2231.0,,特定農業區,農牧用地,1100904,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7808500,3500,,0.0,0,,RPRNMLOJRHGGFHD48DA,0.0,0.0,0.0,無,
學甲區,土地,文衡段770地號,13.79,都市：其他:計畫道路用地,,,1100922,土地18建物0車位0,,,其他,,,,0.0,0,0,0,有,無,219930,15949,,0.0,0,包含公共設施保留地用地；,RPPNMLSJIIGGFGD77DA,0.0,0.0,0.0,無,0045
西港區,土地,fb54營段1079-2地號,16.5,,鄉村區,交通用地,1100930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,210870,12780,,0.0,0,政府機關標讓售；,RPSNMLSJIIGGFGD08DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區佳西路１９９號,105.18,都市：其他:住宅區,,,1100728,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0941011,255.17,5,1,4,有,無,8000000,31352,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLSJIIGGFGD18DA,239.61,15.56,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區六安里１３鄰六安１０３之５號,149.0,,特定農業區,甲種建築用地,1100324,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020521,313.21,4,2,4,有,無,12800000,40867,,0.0,0,預售屋、或土地及建物分件登記案件；,RPROMLSJIIGGFGD08DA,297.96,15.25,0.0,無,
