鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
員林市,房地(土地+建物),彰化縣員林市員水路二段２１３號三樓,24.0,都市：其他:乙種工業區,,,1100909,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0821201,146.16,4,2,2,有,有,2200000,15052,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMKIIGGFDN38DA,97.48,17.72,0.0,有,
員林市,土地,三條段366地號,24.96,都市：其他:第一種住宅區,,,1100924,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,44071,,0.0,0,含土地增值稅或其他稅費216709元；,RPRNMLMKIIGGFDN18DA,0.0,0.0,0.0,無,089
員林市,房地(土地+建物),彰化縣員林市溝皂六街２號,217.41,都市：其他:第一種住宅區,,,1080518,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1100202,356.72,6,2,7,有,無,29700000,83259,,0.0,0,二戶面積改建成一戶未登記建物；,RPOOMLNKIIGGFDN08DA,334.72,22.0,0.0,無,
員林市,房地(土地+建物),彰化縣員林市溝皂六街６號,122.42,都市：其他:第一種住宅區,,,1090812,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100202,179.03,4,3,4,有,無,15200000,84902,,0.0,0,未登記建物；,RPPOMLNKIIGGFDN18DA,179.03,0.0,0.0,無,
社頭鄉,房地(土地+建物),彰化縣社頭鄉社石路８５８號,78.04,都市：其他:住宅區,,,1100913,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770705,156.75,6,3,3,有,無,3600000,22967,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLMKIIGGFEN78DA,156.75,0.0,0.0,無,
社頭鄉,房地(土地+建物),彰化縣社頭鄉潘厝橫巷８之１８號,1775.98,,特定農業區,農牧用地,1100913,土地1建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土造,0860104,261.1,5,2,3,有,無,19900000,76216,,0.0,0,,RPPNMLOKIIGGFEN28DA,261.1,0.0,0.0,無,090
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉彰水路一段２９８巷３５號,97.44,,鄉村區,乙種建築用地,1100925,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100406,165.19,4,3,3,有,無,6450000,39046,,0.0,0,,RPWNMLMKIIGGFFN88DA,155.89,9.3,0.0,無,
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉彰水路一段２９８巷３３號,104.44,,鄉村區,乙種建築用地,1100925,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100406,165.19,4,3,3,有,無,6600000,39954,,0.0,0,受債權債務關係影響或債務抵償；,RPXNMLMKIIGGFFN98DA,155.89,9.3,0.0,無,
北斗鎮,土地,舜耕段225-1地號,1606.4,,特定農業區,農牧用地,1100823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1992,,0.0,0,,RPOOMLMKIIGGFFN18DA,0.0,0.0,0.0,無,
田尾鄉,土地,舜民段855地號,776.11,都市：其他:農業區,,,1101005,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6376922,8217,,0.0,0,舜民段852-1、856、858、859地號為農業區建地目，855地號為農業區旱地目。,RPPOMLMKIIGGFFN28DA,0.0,0.0,0.0,無,
