鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街９號十五樓之２,16.61,都市：其他:第三種商業區,,,1060917,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,173.88,3,2,2,有,有,16910000,105865,坡道平面,28.79,1550000,預售屋、或土地及建物分件登記案件；,RPTVMLKMQHGGFCB58DA,81.74,13.72,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號九樓之２,19.31,都市：其他:第三種商業區,,,1090731,土地1建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,202.37,3,2,2,有,有,20180000,116583,坡道平面,57.58,3300000,預售屋、或土地及建物分件登記案件；,RPVPMLKMQHGGFCB18DA,81.74,13.46,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號九樓之７,14.65,都市：其他:第三種商業區,,,1100825,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,153.32,3,2,2,有,有,17360000,127760,坡道平面,28.79,1450000,預售屋、或土地及建物分件登記案件；,RPWPMLKMQHGGFCB28DA,70.0,11.82,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街９號七樓之３,16.74,都市：其他:第三種商業區,,,1060907,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,173.82999999999998,3,2,2,有,有,15220000,95284,坡道平面,28.79,1400000,預售屋、或土地及建物分件登記案件；,RPXOMLKMQHGGFCB28DA,81.74,13.67,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街９號五樓之１,15.55,都市：其他:第三種商業區,,,1060908,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,162.57999999999998,3,2,2,有,有,14990000,100456,坡道平面,28.79,1550000,預售屋、或土地及建物分件登記案件；,RPPOMLKMQHGGFCB47DA,76.4,11.55,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號十五樓之３,16.0,都市：其他:第三種商業區,,,1060911,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,167.8,3,2,2,有,有,16150000,105028,坡道平面,28.79,1550000,109.08.06 讓渡於新所有權人，讓渡總價為1670萬元預售屋、或土地及建物分件登記案件；,RPTOMLOLQHGGFCB18DA,77.49,13.85,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號十二樓之５,12.44,都市：其他:第三種商業區,,,1060911,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,130.84,2,2,1,有,有,12160000,105439,坡道平面,28.79,1400000,110.04.28　讓渡於新所有權人，讓渡總價為1288萬元預售屋、或土地及建物分件登記案件；,RPQUMLNLQHGGFCB38DA,57.53,9.39,0.0,有,
北屯區,土地,碧柳段109地號,170.75,都市：其他:第二之一種住宅區,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33573718,196625,,0.0,0,,RPRSMLRJIIGGFBB67DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區祥順路二段４９１號,148.15,都市：其他:第一之一種住宅區,,,1100828,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,1050630,330.07,4,3,5,有,有,28000000,84830,,0.0,0,,RPSOMLSJIIGGFBB47DA,263.06,39.42,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路一段６２９號１７樓之３,34.14,都市：其他:第二種商業區,,,1100714,土地1建物1車位2,十七層,二十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800627,391.58000000000004,0,0,0,無,有,13500000,34476,坡道機械,0.0,0,,RPUNMLRJIIGGFBB47DA,208.53,46.58,0.0,有,
